X	Y
2514.371	31.333374
2511.255	35.993454
2512.228	34.753647
2517.574	36.850937
2521.217	36.213669
2517.901	33.63736
2510.92	30.867508
2505.844	29.153976
2505.473	28.190018
2510.512	30.67421
2517.807	28.67363
2526.818	29.769562
2537.106	30.225067
2548.273	30.95578
2560.926	34.109299
2573.452	35.090057
2577.868	33.739105
2566.827	30.577682
2548.239	29.090622
2536.655	26.741257
2545.024	32.878296
2575.96	46.916901
2617.167	65.808807
2653.815	79.354828
2670.93	81.278336
2666.506	67.398865
2649.022	54.246216
2625.896	44.997421
2604.048	40.483719
2587.904	39.690536
2581.656	41.497894
2584.672	43.841583
2590.415	46.937744
2593.627	48.369614
2592.09	47.276398
2590.284	47.737366
2594.547	50.989441
2610.72	59.004013
2639.125	72.934998
2669.659	89.615326
2689.645	95.718353
2709.483	90.205963
2720.405	81.041992
2718.537	77.018021
2711.577	79.277512
2714.826	87.107513
2724.059	91.259705
2731.449	92.600235
2737.445	91.864471
2744.487	92.987427
2755.243	101.362869
2768.116	116.39743
2781.634	132.81424
2797.666	132.817291
2817.666	134.077942
2840.833	133.579742
2857.221	128.156235
2859.756	113.89183
2852.086	107.125885
2837.619	97.607025
2823.163	91.213577
2814.521	89.313828
2814.754	91.301315
2823.577	96.715179
2833.014	103.658981
2833.336	106.054291
2824.139	105.756943
2818.998	106.835312
2827.999	111.883881
2845.266	118.274902
2860.454	121.252121
2694.488	19.435883
2690.95	19.816071
2689.56	20.033371
2687.854	19.838638
2684.752	19.2034
2682.343	19.589325
2681.489	20.298767
2682.358	20.79982
2681.505	21.0849
2676.016	20.939117
2666.554	20.423203
2656.162	20.487396
2646.22	21.757721
2636.69	22.507568
2627.203	22.45752
2618.498	23.734802
2610.777	25.343628
2604.95	27.029068
2598.464	28.137482
2590.594	27.656738
2580.634	26.034119
2568.442	23.759537
2550.996	21.606628
2529.264	18.683807
2509.456	19.251648
2497.035	19.396927
2498.098	19.113449
2508.615	19.643143
2517.913	21.556671
2519.39	26.416885
2513.589	29.654892
2510.809	32.353073
2508.751	36.258667
2511.355	36.99176
2516.192	35.759308
2516.126	34.33522
2511.609	31.92749
2506.23	29.990295
2503.631	29.289185
2507.677	28.453964
2515.157	28.264359
2524.94	29.763901
2535.983	30.658844
2547.182	31.24559
2558.85	32.429672
2571.572	32.997406
2578.927	32.962769
2572.537	30.485077
2553.81	28.25618
2535.776	28.251175
2537.083	30.286072
2564.766	40.209061
2606.705	58.306641
2645.387	74.608871
2671.653	81.151321
2667.28	74.303375
2650.955	61.583084
2630.362	48.743439
2609.235	41.737411
2590.739	39.048325
2580.036	39.648941
2579.956	42.230469
2585.656	45.188705
2590.407	46.990097
2590.352	46.175858
2589.19	46.749771
2592.32	49.00322
2604.328	54.496231
2625.645	64.60704
2652.513	80.262253
2675.727	90.505432
2691.191	89.958511
2710.017	84.596405
2720.63	78.554565
2716.231	77.110443
2709.346	84.848648
2711.349	88.096832
2719.695	90.43837
2729.637	91.562592
2740.148	94.801529
2751.698	103.11293
2763.339	117.382004
2775.956	128.793823
2791.094	128.925339
2809.849	126.436432
2831.356	131.479126
2848.105	130.850525
2855.341	119.341736
2850.442	110.63887
2836.789	100.366531
2821.488	90.753326
2811.906	87.871643
2813.259	90.540665
2824.165	96.341675
2834.031	102.023682
2828.407	104.025986
2821.387	103.621994
2818.368	102.472107
2828.024	108.62854
2843.322	115.581543
2855.001	119.338287
2695.154	19.769562
2692.102	20.055817
2690.979	20.195923
2689.24	19.99881
2686.492	19.449265
2685.149	20.084061
2685.825	20.661331
2687.895	20.881058
2687.54	21.117798
2681.64	20.825363
2671.84	20.395737
2661.048	20.627228
2649.802	20.822647
2638.395	20.608032
2628.069	21.121002
2620.202	22.396194
2614.1	24.301636
2608.457	26.418625
2601.546	27.723267
2593.291	27.236633
2584.31	25.775528
2573.565	24.015518
2556.793	22.454208
2534.975	20.242264
2513.491	19.878723
2499.571	19.798859
2500.132	19.771378
2510.344	20.262741
2520.468	22.256409
2523.612	26.893158
2517.88	29.851517
2512.799	32.362564
2507.656	32.287338
2507.979	33.478104
2512.85	33.030304
2514.423	32.479935
2511.374	30.88652
2506.055	29.100769
2502.795	27.996124
2505.939	27.458664
2513.765	28.166107
2524.56	29.609756
2535.966	30.864075
2545.646	31.925598
2554.883	32.337952
2566.51	36.033081
2576.179	35.179169
2574.707	33.118668
2558.75	30.167831
2537.316	27.821472
2532.059	28.950928
2555.161	37.013947
2598.425	51.707932
2642.347	67.167847
2665.227	75.336121
2664.8	71.639297
2652.168	60.66301
2634.602	49.361023
2614.88	42.120087
2594.3	38.304916
2579.006	38.270172
2574.985	40.988647
2579.873	44.503387
2585.678	46.938721
2587.1	46.971176
2586.36	48.785065
2588.621	51.734055
2597.649	55.105927
2613.699	61.985596
2634.919	71.577423
2656.152	81.401505
2674.531	86.017319
2700.233	86.335709
2718.432	82.978363
2716.714	80.035034
2705.796	78.097549
2701.224	80.781311
2707.181	81.559738
2717.907	83.936478
2730.145	90.067902
2743.979	101.052063
2756.118	114.253784
2769.516	124.963959
2785.404	124.724579
2803.662	121.064011
2823.503	131.98819
2840.857	130.942337
2850.895	123.486801
2847.827	114.805313
2835.081	104.639725
2821.203	95.395203
2813.725	92.506592
2817.645	94.587128
2827.527	98.415634
2831.936	101.643784
2828.328	103.080765
2820.966	103.098282
2819.203	102.052063
2828.408	106.942764
2840.753	111.650452
2850.373	114.388474
2694.769	19.467773
2692.672	19.813553
2692.165	19.955765
2690.204	19.644394
2687.028	19.889557
2686.125	20.510696
2688.457	21.036316
2692.455	21.292282
2691.998	21.28656
2684.117	21.060104
2672.812	20.08786
2662.175	20.181076
2651.505	20.42897
2639.428	19.983414
2628.305	20.444473
2620.881	21.773773
2616.934	24.065826
2613.349	26.805222
2607.372	27.954025
2597.439	27.452087
2587.855	25.785995
2578.126	24.498764
2562.359	23.402969
2539.823	21.075287
2516.391	19.31546
2500.891	19.17041
2501.348	19.19397
2511.511	19.859604
2523.192	22.247269
2528.792	26.820572
2523.708	29.492889
2514.114	31.102829
2507.22	30.874619
2503.89	31.676056
2507.215	33.573013
2510.736	32.881088
2510.471	31.881775
2506.557	29.633331
2503.593	28.049896
2506.709	27.981766
2515.141	29.735672
2526.148	29.328674
2535.442	30.319443
2542.178	30.910583
2548.931	30.691589
2559.936	33.616898
2572.119	34.875916
2575.961	34.008331
2563.939	31.05719
2541.6	28.27182
2531.952	27.030487
2550.417	32.866653
2591.697	47.935089
2635.762	65.014938
2659.369	75.056732
2661.446	73.750168
2652.66	63.667877
2639.285	51.869308
2622.657	44.327805
2602.307	39.326324
2583.898	38.023758
2575.36	39.220688
2577.168	42.128082
2582.122	44.063095
2584.395	44.862244
2585.082	46.850693
2587.645	50.739807
2594.467	54.418793
2604.553	60.171951
2619.262	67.441635
2640.622	75.937546
2664.429	84.844971
2687.275	89.334579
2711.483	89.076126
2719.453	83.70993
2708.595	79.1409
2695.183	76.28685
2695.489	75.153992
2705.113	76.246307
2717.886	82.696548
2733.143	94.164337
2747.683	111.928909
2764.189	121.837875
2781.71	122.685318
2798.147	120.889572
2815.503	130.869736
2832.767	132.450745
2844.881	129.016541
2844.992	118.955872
2833.5	109.495697
2820.805	99.24675
2814.917	94.78273
2819.141	96.331985
2827.731	98.901367
2831.017	101.249985
2828.65	102.433029
2823.828	101.787033
2822.134	100.49353
2827.854	105.158325
2837.039	107.864426
2847.393	109.379669
2694.525	19.153549
2693.673	19.114334
2693.519	19.674011
2690.944	19.978821
2687.78	20.453186
2688.94	21.352295
2692.482	22.104523
2697.542	22.489563
2695.667	21.712631
2684.504	20.643539
2670.939	19.87442
2660.795	19.476227
2651.501	19.413483
2639.985	19.198853
2628.769	19.572144
2621.359	21.118195
2619.479	23.368195
2618.905	25.836166
2613.342	26.871201
2601.765	26.356705
2590.91	25.336212
2580.677	25.129211
2565.419	24.437393
2543.461	22.844864
2518.988	20.13298
2501.716	19.546036
2500.413	19.370178
2511.014	19.987762
2524.207	22.985779
2530.684	27.374344
2526.08	29.516632
2514.915	29.827774
2505.692	29.548462
2500.841	29.824738
2503.724	30.775681
2508.17	32.672241
2509.68	32.048645
2507.872	29.939041
2507.038	28.539474
2511.335	28.495743
2519.749	29.047485
2529.423	29.765915
2535.923	30.953506
2538.749	30.486069
2542.633	30.941284
2553.282	33.154785
2568.266	35.015289
2577.001	34.796951
2568.414	31.878189
2546.135	28.359375
2533.31	28.072372
2547.091	32.087631
2583.886	44.023056
2626.647	59.069336
2652.469	69.519363
2659.086	71.311981
2654.437	63.49057
2643.644	53.366272
2628.434	45.693832
2608.788	40.960144
2589.237	38.920807
2577.19	39.03157
2574.747	41.088242
2576.833	43.468307
2579.221	45.633881
2581.961	47.803391
2585.921	50.783676
2591.621	53.812286
2599.026	57.910172
2611.018	63.828369
2630.581	71.767471
2656.164	81.21019
2682.319	88.500183
2708.313	90.661682
2718.005	85.938126
2709.366	79.474075
2695.835	76.2883
2692.439	75.837646
2698.846	76.861862
2708.91	82.887741
2723.514	93.929138
2744.279	104.887299
2763.431	112.983551
2780.793	118.138885
2794.078	115.803909
2806.008	116.09639
2822.811	125.925262
2837.302	125.168869
2841.745	120.060638
2834.074	112.275101
2823.163	104.777298
2817.866	101.215897
2821.137	103.537323
2828.993	106.477951
2833.138	109.461716
2832.044	109.324646
2826.428	105.501083
2821.133	100.806381
2822.458	99.23111
2830.207	98.568359
2843.457	101.008484
2693.489	18.036407
2693.248	18.486343
2693.455	19.276154
2691.697	20.14122
2689.818	20.797745
2692.351	21.710983
2698.031	22.441132
2701.428	22.71579
2696.277	21.996567
2682.598	20.771103
2668.177	20.103119
2658.957	19.53656
2651.114	19.164337
2641.158	19.500702
2630.999	19.463593
2622.228	20.853333
2621.464	22.924042
2622.334	25.306885
2616.881	25.510406
2604.469	24.614624
2592.227	24.738556
2580.893	26.088455
2566.008	26.228012
2545.14	23.049973
2520.813	20.397537
2502.525	20.086212
2500.718	19.853134
2509.56	20.344025
2522.882	23.336548
2530.519	27.646805
2525.513	29.683594
2514.972	28.452805
2505.079	28.414078
2501.146	29.121246
2501.727	30.521805
2505.038	32.691574
2507.98	32.358734
2509.183	30.140137
2511.06	28.456268
2516.281	28.368515
2523.982	29.031708
2532.048	30.563507
2536.356	30.80954
2536.818	30.335068
2539.005	30.332703
2548.99	31.908051
2565.314	34.586472
2577.712	35.52211
2573.857	32.943451
2555.24	29.052383
2541.185	28.068298
2547.223	31.113327
2575.984	39.920975
2614.577	55.34642
2642.744	68.331161
2655.422	72.180267
2655.529	65.426712
2646.997	56.240936
2633.492	48.396072
2616.459	43.476791
2598.076	39.640839
2582.916	38.307159
2574.739	38.589905
2572.749	40.667114
2575.267	43.461945
2580.817	46.625381
2586.437	49.788239
2591.307	52.961395
2596.955	55.884003
2606.439	60.661301
2623.438	68.353195
2649.439	79.453583
2675.78	90.698502
2698.584	96.758224
2713.419	93.994537
2712.671	84.895187
2703.608	79.12352
2694.001	76.498398
2695.128	76.894989
2704.795	80.862122
2720.343	88.568527
2740.947	98.305801
2761.169	107.375656
2778.84	112.443802
2789.827	112.531479
2799.216	112.073334
2813.324	115.140381
2828.366	125.413116
2836.951	122.77594
2834.266	115.426437
2824.435	109.392807
2817.811	104.427063
2820.29	105.331177
2828.933	110.476746
2835.221	114.488724
2834.985	113.092712
2827.358	106.345734
2819.447	98.372162
2818.823	94.267792
2826.38	93.469147
2840.31	99.297928
2692.939	18.082031
2692.526	17.970215
2692.419	18.986649
2691.547	19.78389
2691.87	20.788223
2696.004	21.876083
2701.569	22.399643
2702.829	22.187927
2694.897	21.618774
2679.785	20.121368
2665.636	19.643234
2658.088	20.153549
2652.74	20.377502
2644.136	20.22261
2633.28	19.646332
2624.364	20.696274
2621.396	22.711639
2621.631	25.11467
2617.053	25.356949
2605.392	24.522766
2592.335	24.526764
2579.616	25.758041
2564.782	25.941513
2545.301	22.812042
2522.382	20.716232
2504.381	21.208511
2501.237	21.195831
2508.014	21.246857
2519.855	22.098328
2526.683	26.116653
2522.06	28.243301
2512.027	28.308228
2503.613	28.355072
2500.766	29.299835
2501.447	30.875626
2505.194	33.182388
2510.006	32.337769
2513.748	29.793869
2517.102	28.025314
2521.619	28.01239
2527.12	28.879028
2532.866	31.168045
2535.237	31.400589
2534.372	30.024628
2535.958	28.595764
2546.007	31.0793
2563.882	34.716904
2580.115	37.070953
2581.24	35.237106
2565.851	31.342514
2549.861	29.399734
2548.357	28.542267
2568.947	36.076172
2602.889	51.322205
2633.612	68.556366
2652.347	73.531891
2656.594	66.72525
2649.402	57.177078
2636.359	49.972305
2620.684	44.989105
2603.44	40.885727
2586.564	37.834259
2574.278	37.733063
2569.108	39.746384
2571.44	42.640274
2579.042	46.032379
2586.547	49.557663
2591.392	52.331085
2595.878	54.360245
2604.1	58.074493
2619.285	64.936722
2643.091	75.73941
2668.709	88.562027
2693.311	97.489975
2711.37	96.335907
2714.442	87.272873
2707.318	80.294647
2697.81	80.503525
2697.216	79.006439
2706.098	81.585861
2721.287	88.291443
2740.202	97.470993
2759.268	107.229736
2776.608	113.239044
2787.572	112.696533
2795.938	112.915527
2807.871	115.424927
2821.615	117.780106
2832.028	117.994614
2833.313	113.578171
2825.73	108.695084
2818.783	104.198853
2820.644	106.346954
2829.97	113.143173
2837.763	116.664139
2837.569	115.673462
2828.245	106.655334
2818.976	96.481766
2818.22	91.866043
2825.819	94.053177
2838.14	100.851044
2693.898	17.888672
2692.08	18.383804
2690.565	18.050461
2690.145	19.15657
2692.473	20.7547
2697.521	21.899857
2701.727	22.368988
2700.362	21.642487
2691.111	21.060898
2677.118	19.760559
2665.285	19.813065
2659.615	20.587418
2655.509	20.887756
2647.837	20.70134
2636.634	20.006561
2625.702	20.817566
2620.127	22.78392
2618.539	25.495331
2614.04	24.209167
2603.752	23.742599
2591.273	24.116837
2578.221	25.823837
2563.217	26.084839
2544.351	22.479904
2522.849	20.727585
2506.064	21.796112
2502.913	21.689316
2508.098	21.876404
2517.521	22.864777
2522.356	25.54834
2517.427	27.552979
2507.618	28.315536
2501.145	27.865097
2500.084	28.217377
2502.137	31.035065
2507.455	33.123138
2513.791	32.259232
2518.348	29.683685
2521.053	27.568497
2523.68	27.180145
2526.907	27.956009
2531.294	29.739395
2533.728	31.262512
2533.557	31.078339
2535.758	31.578354
2545.704	30.12648
2563.7	33.44838
2581.745	36.960815
2586.212	36.160919
2573.587	32.189148
2557.473	30.424728
2552.317	28.738632
2567.26	34.600357
2598.472	48.808685
2630.263	69.452286
2651.993	74.884445
2658.031	68.216843
2650.676	57.70636
2636.824	50.011169
2620.714	45.329681
2603.789	40.599167
2586.833	37.792587
2573.654	38.668396
2567.718	40.33136
2569.844	42.763336
2577.556	45.673416
2585.44	49.186127
2590.481	51.698227
2594.778	54.151245
2602.111	57.024521
2615.34	62.480835
2636.774	72.496063
2661.661	86.299515
2687.185	93.38327
2708.352	94.960968
2715.535	88.169296
2710.033	82.321594
2700.544	81.052231
2699.147	80.512955
2707.402	83.640198
2721.366	90.471344
2738.153	98.947006
2755.98	108.131195
2773.113	113.812653
2785.789	114.665024
2795.418	113.563934
2806.675	113.272751
2819.305	112.555511
2830.385	113.423584
2833.269	112.465012
2828.15	108.401077
2825.068	105.66217
2825.259	107.888931
2831.721	113.507797
2838.308	117.16745
2837.789	116.029297
2829.894	107.468735
2822.56	98.292191
2822.453	94.136093
2828.281	95.423782
2837.139	99.476135
2696.07	17.960678
2693.065	17.679352
2689.919	17.69191
2688.873	18.847443
2691.728	20.853043
2697.008	22.189484
2700.449	21.201172
2697.915	21.041458
2688.721	20.576813
2676.462	19.546341
2666.502	19.745682
2661.344	20.769592
2657.216	21.279678
2650.261	21.070618
2638.731	20.344223
2626.63	21.062729
2618.553	22.56517
2614.155	24.765213
2608.769	25.960938
2599.983	25.560272
2589.392	24.418701
2577.535	25.369629
2562.691	25.198273
2543.972	22.15274
2523.572	20.919464
2508.152	21.342438
2505.614	21.382095
2509.43	21.12825
2515.871	22.73703
2517.58	25.691528
2511.455	27.172623
2502.092	26.947128
2496.682	26.860962
2498.889	28.80838
2504.026	32.432526
2510.609	33.664383
2516.769	32.801483
2520.201	30.021194
2521.223	27.746857
2521.743	26.926727
2523.316	28.128418
2527.777	29.24379
2532.435	30.917648
2535.351	30.870651
2539.69	31.096222
2549.647	29.222366
2566.051	33.20578
2582.574	36.620193
2586.755	36.327316
2575.333	31.92923
2561.316	28.914688
2557.997	30.378769
2573.879	37.099792
2604.992	52.782715
2636.04	71.137115
2656.945	75.29039
2661.094	68.214233
2650.588	56.971817
2633.013	48.829834
2613.738	43.518692
2596.094	37.666031
2581.006	38.171646
2570.417	40.341812
2566.462	41.283951
2569.259	42.935379
2576.832	45.216705
2584.826	49.068085
2590.177	52.049713
2594.315	54.853943
2601.314	56.788101
2614.336	60.62796
2635.327	69.949081
2659.987	84.398575
2685.994	91.962814
2707.958	93.862885
2716.157	88.304413
2711.196	83.489059
2700.941	80.80719
2699.419	82.227692
2707.995	87.903839
2721.395	96.891739
2736.54	103.163589
2753.078	109.407898
2770.059	112.852188
2784.07	114.068588
2795.28	113.393326
2806.037	111.06134
2817.994	106.847549
2830.099	106.641724
2836.692	109.547821
2835.257	110.091751
2830.876	110.404037
2830.101	111.406937
2834.831	113.024567
2839.272	117.852203
2837.922	115.807037
2830.583	107.712067
2824.246	98.949509
2823.795	93.921936
2828.157	93.678329
2835.451	95.404312
2697.159	17.8853
2694.118	17.23822
2689.541	17.974503
2686.893	17.47757
2689.086	19.261627
2694.983	19.919937
2699.345	21.118378
2696.984	22.023102
2688.172	21.668686
2677.261	20.251785
2668.89	19.951172
2663.959	21.171829
2659.201	22.061096
2650.653	22.503479
2639.043	22.228119
2626.883	20.81105
2616.667	22.244934
2608.714	24.482849
2602.289	25.930374
2596.169	24.775833
2585.592	24.263611
2577.077	25.201218
2563.199	24.786377
2543.938	21.614548
2524.976	20.372498
2512.064	20.226318
2508.915	21.381332
2511.674	20.541641
2515.261	23.439529
2513.252	26.497009
2506.013	26.850342
2498.498	26.334198
2495.075	27.077072
2499.667	29.3116
2507.688	33.761597
2512.929	35.675781
2516.494	33.970245
2517.294	30.120285
2516.08	28.094147
2514.819	26.830078
2516.218	27.968491
2523.747	28.026794
2532.972	30.155945
2540.884	30.368042
2547.919	29.62709
2557.094	27.507751
2569.535	33.506195
2580.924	36.043732
2581.59	34.335373
2570.01	29.391449
2559.507	30.398392
2562.204	31.503387
2583.585	38.709137
2617.344	63.639465
2647.635	78.413101
2665.236	79.457977
2664.63	70.559067
2648.972	58.41478
2626.719	44.993149
2604.095	40.408142
2586.333	37.560074
2574.14	38.659561
2567.434	39.893875
2566.461	41.04512
2570.477	41.379089
2577.94	43.485321
2585.786	47.889542
2591.109	51.514267
2594.999	54.311752
2602.182	56.870224
2616.235	59.873535
2637.933	69.415619
2662.945	87.24437
2689.105	93.290359
2709.883	93.265747
2716.66	88.228058
2710.485	84.366943
2698.317	82.11499
2697.388	83.786011
2707.729	91.708099
2720.897	102.132492
2733.851	107.405167
2748.992	108.020233
2765.779	107.461914
2781.658	116.627869
2795.218	116.49028
2806.961	112.121689
2819.812	105.719604
2833.861	104.301041
2842.629	108.472214
2842.589	111.727539
2837.567	115.75032
2834.487	113.582336
2836.122	112.336365
2837.585	113.197311
2835.618	110.711472
2829.226	103.110794
2823.613	95.965515
2822.863	91.7939
2826.204	90.211975
2833.696	92.038269
2697.833	19.384674
2694.691	18.26918
2688.842	17.228546
2684.722	17.397552
2686.446	18.109726
2693.007	19.720108
2698.318	21.619797
2696.585	22.214355
2688.012	21.199509
2677.85	20.143478
2670.259	19.690552
2665.318	20.816696
2659.744	21.940842
2650.402	22.601929
2638.316	22.49675
2625.996	21.216095
2614.97	22.019821
2605.875	23.359695
2598.314	24.667801
2591.207	24.347641
2583.617	24.521439
2574.059	25.89444
2559.756	25.254196
2542.135	22.132187
2525.092	20.573013
2514.428	19.569504
2511.666	20.077484
2513.28	22.282837
2514.495	24.842117
2512.115	26.190628
2504.642	26.233917
2497.433	26.05629
2498.498	27.402374
2504.964	30.7883
2513.042	34.2202
2517.243	35.417389
2516.781	33.687866
2513.307	29.360031
2509.276	26.686493
2507.26	25.935638
2510.106	28.334991
2520.133	29.864288
2533.746	30.995575
2545.914	30.753372
2554.945	29.249039
2563.073	28.582352
2571.767	35.575424
2577.546	35.783188
2573.078	33.649902
2559.815	29.303497
2552.737	28.174103
2562.801	31.444687
2592.719	42.930954
2631.968	69.90564
2661.985	81.633621
2674.035	79.612701
2665.948	68.382965
2644.526	55.62439
2618.783	41.785522
2594.967	38.501282
2578.568	38.594727
2569.404	39.608353
2565.869	39.957016
2567.197	40.590927
2572.284	40.821472
2580.103	43.191376
2587.811	47.676315
2592.796	52.443039
2596.606	55.6203
2605.844	59.167511
2622.737	64.712677
2644.548	75.250504
2670.877	85.825607
2696.868	93.918198
2713.444	94.400726
2715.977	92.239441
2704.472	88.203094
2695.086	83.806915
2696.846	84.159958
2707.616	90.27153
2719.781	99.10022
2731.997	105.890381
2746.051	107.20076
2762.473	107.544937
2780.383	108.492142
2797.339	110.817886
2810.276	110.879471
2821.497	109.202499
2841.354	110.439575
2846.922	113.580826
2845.626	114.969681
2840.453	114.97052
2836.484	112.472092
2836.789	115.284927
2837.444	112.596542
2834.421	107.265411
2827.78	98.687607
2822.593	92.736801
2822.112	90.173615
2826.26	89.077988
2835.214	91.642319
2697.501	19.913284
2694.331	18.677307
2688.093	17.508774
2682.675	17.339417
2683.757	17.956741
2689.422	19.471786
2694.135	21.160995
2692.579	21.844437
2684.846	20.68483
2675.532	20.425644
2668.376	19.842407
2663.4	20.789627
2657.958	21.86908
2649.107	22.611588
2637.626	22.633926
2625.529	21.700867
2614.374	22.252701
2605.161	23.02095
2597.68	24.190567
2590.219	24.194244
2581.595	24.525009
2570.369	24.85025
2555.335	25.054367
2538.846	22.699005
2524.742	21.429993
2515.499	20.312332
2512.675	20.720047
2513.046	22.558609
2513.303	24.766113
2511.63	26.076797
2506.268	26.381104
2501.221	26.506378
2504.053	27.654892
2510.859	30.197006
2518.269	32.68251
2520.149	34.675827
2515.473	33.125931
2507.337	29.514023
2501.06	27.148499
2500.518	27.088058
2507.153	27.825119
2520.742	30.090118
2536.736	31.926163
2550.032	32.5009
2559.371	31.948151
2566.25	34.286026
2571.229	33.957352
2571.408	33.233994
2563.626	31.757233
2551.282	29.171509
2548.847	27.215607
2566.401	33.514008
2602.253	47.619247
2642.596	69.470322
2669.206	79.321213
2675.279	76.070953
2662.333	63.787842
2638.608	51.153168
2613.256	40.801773
2591.538	38.359116
2578.125	39.881149
2571.76	41.017136
2570.266	40.899872
2573.012	40.655563
2579.058	41.363708
2586.87	44.226929
2593.659	48.662933
2597.337	53.162277
2601.018	57.164673
2611.751	62.060516
2631.199	69.630234
2654.769	81.37886
2680.178	88.880951
2703.291	96.573608
2717.259	95.363022
2718.001	92.253235
2706.861	88.496811
2697.235	82.953079
2698.99	82.518463
2708.699	88.254883
2721.053	97.481232
2733.379	105.735397
2745.62	108.878906
2759.48	107.884796
2776.363	108.964935
2794.442	111.495529
2810.891	112.786804
2827.624	113.90387
2842.863	116.533615
2849.841	117.42244
2847.544	116.614151
2840.34	114.229813
2836.173	111.246552
2835.052	108.456696
2834.165	105.84407
2830.658	100.890656
2825.248	94.489227
2821.877	90.352829
2822.673	89.484314
2828.113	91.1353
2839.314	95.95784
2697.974	20.115463
2693.88	18.667404
2687.188	17.611771
2682.487	17.216171
2682.628	17.759445
2685.951	19.268677
2688.61	20.806961
2685.888	21.50383
2677.954	20.637955
2668.633	20.474838
2661.341	19.891983
2656.835	20.971298
2652.688	22.461227
2645.406	23.331696
2635.201	23.517853
2623.569	22.871719
2613.31	21.434525
2605.609	22.088409
2598.746	23.45787
2591.022	23.892532
2580.461	24.091766
2566.501	24.67128
2549.992	23.939178
2534.149	21.705139
2522.043	20.552063
2513.986	21.523849
2510.906	21.414597
2510.709	23.678101
2511.872	25.850555
2512.575	27.056839
2509.008	27.052399
2507.358	27.589096
2510.952	29.049973
2517.64	31.832245
2523.903	34.279221
2522.785	34.907333
2513.934	31.526016
2502.309	28.154373
2495.481	26.602768
2498.298	27.575424
2508.903	27.284348
2524.29	30.039505
2539.649	32.059799
2551.789	32.341919
2560.618	30.352921
2566.821	35.420975
2569.042	35.001129
2565.145	33.585876
2555.635	30.782776
2545.053	27.926498
2549.642	29.087067
2575.665	38.693848
2614.245	57.279785
2651.032	76.517197
2670.748	85.125214
2669.93	75.437042
2653.617	58.758469
2629.893	42.97583
2607.145	38.518951
2589.267	37.78006
2579.368	41.61322
2575.622	41.866272
2575.189	39.98201
2578.041	38.966904
2583.694	39.91156
2590.92	43.649536
2597.253	49.256165
2601.656	55.196732
2608.245	60.008591
2622.39	65.139954
2644.471	76.162231
2669.347	87.381424
2693.954	95.105392
2712.825	99.437103
2721.256	99.881439
2719.975	97.334625
2712.793	92.577957
2706.958	85.979126
2707.607	83.899689
2715.86	89.012482
2727.655	98.403503
2738.489	107.844055
2748.077	111.811783
2758.602	110.528519
2774.872	108.914825
2794.77	108.534882
2814.231	109.251022
2832.37	114.821976
2845.164	117.710236
2849.802	119.589462
2847.442	115.409088
2841.082	109.887421
2835.394	105.644043
2833.11	102.580734
2831.391	100.224182
2827.311	97.517471
2823.442	94.046936
2822.53	91.59697
2825.635	91.464447
2833.792	95.048889
2847.031	101.981323
2698.777	20.425644
2693.911	19.035797
2687.147	17.751114
2682.728	17.183517
2681.913	17.743805
2682.89	19.290756
2682.757	20.340729
2677.93	20.658188
2668.789	20.257858
2659.009	20.316818
2652.156	19.965225
2649.165	21.063599
2647.071	22.865005
2641.484	24.278183
2632.145	24.207474
2620.726	23.588272
2611.016	22.425903
2604.4	21.272125
2599.597	22.97702
2591.683	23.453659
2579.423	23.831467
2562.898	23.488266
2544.329	22.98024
2527.9	21.312378
2516.808	20.526642
2510.233	20.496002
2508.709	22.789902
2510.289	25.843735
2512.464	28.094437
2515.328	28.681808
2513.331	28.003555
2513.515	28.358627
2517.052	29.947067
2522.457	32.970566
2526.516	34.941208
2522.738	34.0914
2511.37	29.838318
2498.663	26.291504
2492.728	25.040985
2498	25.856812
2510.342	27.793106
2525.237	29.750763
2539.531	30.440704
2552.031	29.686722
2562.489	32.576508
2568.952	39.188873
2568.19	37.252014
2559.96	34.749435
2549.889	32.465271
2545.392	27.636459
2559.031	31.658936
2591.093	45.594208
2628.523	69.730209
2658.639	86.237503
2670.573	86.465759
2664.056	69.950439
2645.501	48.044891
2622.002	39.537796
2601.566	36.773468
2587.287	38.056595
2581.019	41.266006
2579.646	41.425568
2579.662	39.199524
2581.478	38.078568
2585.324	39.357956
2591.125	43.892639
2598.129	51.536224
2606.455	58.834671
2619.081	65.390366
2637.637	71.588974
2660.658	82.06163
2685.235	91.441437
2707.546	99.446732
2722.063	103.502121
2727.252	104.904343
2727.468	102.74707
2723.338	96.510193
2719.09	88.664734
2719.576	84.998184
2726.151	89.505005
2735.43	99.046494
2743.064	109.45459
2750.395	112.223114
2760.204	110.461746
2777.168	105.661377
2798.559	106.04071
2818.973	111.877716
2836.304	119.331284
2846.723	118.976318
2848.84	118.413483
2844.88	111.700348
2837.882	105.429718
2831.244	99.605789
2827.399	96.45163
2824.682	96.576935
2820.821	95.573151
2818.936	95.358276
2821.814	95.413895
2829.167	97.148911
2839.928	101.907425
2854.427	107.284576
2699.547	21.264679
2694.18	19.629822
2686.424	18.002106
2681.36	17.189865
2680.122	17.707092
2680.411	19.195969
2678.652	20.542755
2671.116	20.242722
2659.658	19.915558
2649.598	19.752365
2644.344	19.903137
2643.856	21.70726
2643.52	23.782822
2638.448	24.564499
2628.335	24.451859
